SPECIES,DIAMETER,LONGITUDE,LATITUDE
Elm,9.0,-97.74739889479021,30.330678523938975
Elm,13.0,-97.74756476410504,30.330412940109493
Oak,25.0,-97.74767815392967,30.330179494983966
Pear,13.0,-97.75110517645471,30.33121874556361
Oak,35.0,-97.7506634458782,30.328840506697055
Ash,24.0,-97.75178601509668,30.329025990013555
Arborvitae,18.5,-97.72330177559044,30.275623208036375
Oak,25.5,-97.72325444046967,30.276498535015982
Pecan,31.0,-97.72332632079546,30.27683310984559
Yaupon Holly,4.0,-97.75431431100965,30.332155140918196
Oak,23.0,-97.75362413760723,30.3308967249256
Elm,13.0,-97.75368161464364,30.330842379170367
Oak,16.0,-97.75335240556524,30.332884350006367
Crape Myrtle,18.0,-97.75341767717684,30.332846856322558
Crape Myrtle,29.0,-97.75077607299025,30.328576019318334
Oak,9.0,-97.75349057857271,30.332737483913526
Crape Myrtle,13.0,-97.75338914126255,30.331636294766305
Crape Myrtle,1.0,-97.75339789179131,30.331612598465735
Crape Myrtle,6.0,-97.75293598287864,30.33179098689631
Crape Myrtle,2.0,-97.75293333060772,30.33147761395706
Oak,17.0,-97.75286216860765,30.331658281756052
Oak,29.0,-97.75267897406644,30.33150998160543
Oak,15.0,-97.74832212434323,30.330870687827787
Arborvitae,17.0,-97.72392721517059,30.275675900601406
Crape Myrtle,23.0,-97.72307008080956,30.27726180142871
Pecan,1.0,-97.74971789378084,30.328995910853934
Oak,6.0,-97.75095812876671,30.33042725886567
Crape Myrtle,7.0,-97.7236965612681,30.2777587886036
Pecan,21.0,-97.72416742015666,30.278127030992326
Crape Myrtle,18.0,-97.72426397407509,30.278151679148436
Pecan,16.0,-97.72429635931202,30.27816067979696
Pecan,17.0,-97.72434662675616,30.278429249537947
Pecan,18.5,-97.72406964162728,30.278494624528005
Pecan,18.0,-97.72369492636756,30.277196256618215
Texas Mountain Laurel,5.0,-97.75083573964235,30.32937682970145
Texas Mountain Laurel,3.0,-97.75084119539814,30.329356586343202
Crape Myrtle,5.0,-97.75284340240474,30.33192961119927
Crape Myrtle,4.0,-97.75280279282428,30.33180967651894
Pomegranate,7.0,-97.72499910051174,30.277202480427764
Pomegranate,6.0,-97.72507963631568,30.277190174844385
Arborvitae,1.0,-97.75199295583944,30.331473069335818
Oak,12.0,-97.75203772415242,30.331436318575157
Oak,8.0,-97.75175420641794,30.33134873177241
Texas Mountain Laurel,4.0,-97.75153549152698,30.331168911467568
Elm,8.0,-97.74813708803917,30.330815112933138
Elm,20.0,-97.74807046858544,30.33076561159258
Pecan,18.0,-97.72839894207317,30.278044679422955
Pecan,18.0,-97.7287931589833,30.2778904491136
Chinaberry,8.0,-97.74784654395376,30.330788764858298
Oak,18.0,-97.75106894226566,30.33085128464849
Oak,4.0,-97.7501381556056,30.32907374288051
Oak,2.0,-97.75036614199817,30.32898751885808
Crape Myrtle,9.0,-97.750274115448,30.329100712707014
Elm,9.0,-97.74870018510731,30.331257692646904
Oak,9.0,-97.7476894912287,30.3312837961433
Elm,16.0,-97.6976056766116,30.277999298600538
Elm,13.0,-97.6977978384196,30.27813392118769
Common Hackberry,14.0,-97.69843674033086,30.279167501652022
Oak,14.0,-97.69855662824757,30.279423798751306
Elm,8.0,-97.69839637402389,30.27949814645523
Oak,8.0,-97.69839507766267,30.279677994330445
Arborvitae,13.0,-97.69957801720136,30.279785786047032
Oak,27.0,-97.69947907625001,30.27980110651114
Oak,5.0,-97.69863729995937,30.27882155852607
Oak,20.0,-97.69693632877072,30.27831430899618
Elm,8.0,-97.69715970986208,30.278909409090055
Elm,10.0,-97.69758800196898,30.27853520285745
Oak,9.0,-97.6976935664695,30.278765874520165
Elm,13.0,-97.6969304471716,30.278369552615143
Oak,20.0,-97.69686846128286,30.278181664901158
Oak,18.0,-97.69687440974381,30.278153018542938
Elm,14.0,-97.69720317703334,30.278073117752342
Arborvitae,15.0,-97.69816328172186,30.277413936577492
Ashe Juniper,17.0,-97.6986211543768,30.279631402729457
Ashe Juniper,8.0,-97.72554325908949,30.299502407005825
Ashe Juniper,36.0,-97.7255806352377,30.2991393143421
Ashe Juniper,12.0,-97.69891376866224,30.27944348996769
Ashe Juniper,8.0,-97.698881697933,30.279559639002734
Ashe Juniper,8.0,-97.69845160010183,30.27966331396006
Ashe Juniper,9.0,-97.69867441137067,30.279908194601926
Ashe Juniper,14.0,-97.6895997617141,30.277699831457245
Ashe Juniper,12.0,-97.69851913711916,30.279197525130943
Ashe Juniper,8.0,-97.69882604390993,30.279417098358003
Ashe Juniper,9.0,-97.69884807547966,30.27945165562406
Ashe Juniper,21.0,-97.69833781712231,30.27963264597705
Elm,12.0,-97.68926649763412,30.27713845201251
Elm,13.0,-97.68906480569375,30.277482983408646
Elm,12.0,-97.68883388613045,30.277601076982748
Oak,13.0,-97.68879702267498,30.277718279820924
Elm,8.0,-97.6886341528599,30.277765304978445
Elm,8.0,-97.68856899086933,30.277816547397762
Privet,14.0,-97.74723142392529,30.331130411968278
Privet,9.0,-97.7472558785471,30.330925426199318
Privet,9.0,-97.74723559061253,30.330925292208757
Privet,9.0,-97.74735026986816,30.330603586231494
Privet,12.0,-97.68948151688403,30.27661503693583
Privet,9.0,-97.74709593224827,30.330750000333918
Privet,9.0,-97.74733976867799,30.331052148774333
Privet,11.0,-97.74734005681515,30.331066236562407
Privet,9.0,-97.74749262021564,30.331035704847498
Privet,8.0,-97.68920544806136,30.27731263933414
Privet,10.0,-97.6895807855191,30.2774080380171
Privet,13.0,-97.72601545442659,30.278024451785985
Privet,8.0,-97.68899401980754,30.277557900497364
Privet,3.0,-97.75473261436893,30.330810988986066
Privet,15.0,-97.75470376320112,30.33288100662802
Privet,24.0,-97.72506847991902,30.27814022283266
Crape Myrtle,6.0,-97.68561240820527,30.403566283680384
Crape Myrtle,10.0,-97.68581537096325,30.40359690358439
Crape Myrtle,2.0,-97.76739704449886,30.240762417699447
Oak,27.0,-97.77452662760021,30.268023251788822
Oak,13.0,-97.77448408063447,30.266502435527205
Oak,20.0,-97.77443211927928,30.266583660108846
Oak,14.0,-97.77659237645425,30.267799136645483
Elm,13.0,-97.776307370509,30.267974998240323
Cedar,12.0,-97.76637104163768,30.242406164391788
Cedar,13.0,-97.76694313958184,30.24239240707657
Cedar,11.0,-97.76677317797555,30.24234059611015
Cedar,11.0,-97.76684672846672,30.2423955357906
Cedar,10.0,-97.76787464957383,30.240876000473946
Ash,16.5,-97.76739766980882,30.24096929319529
Elm,17.0,-97.69627614006379,30.30297049536363
Pistache,9.0,-97.69637492042213,30.302080306215615
Pistache,9.0,-97.69656205230429,30.302151264748804
Elm,13.0,-97.69607994892645,30.301988700789714
Elm,8.0,-97.6960713946898,30.302003651814662
Elm,22.0,-97.70911177708238,30.27753580709609
Crape Myrtle,9.0,-97.69951705763135,30.27739402266008
Crape Myrtle,13.0,-97.69939121866136,30.277389510537493
Crape Myrtle,3.0,-97.69803297456892,30.278318301256988
Crape Myrtle,6.0,-97.69964523530147,30.27806777455411
Crape Myrtle,13.0,-97.69972028993098,30.27836456874191
Crape Myrtle,5.0,-97.70070311527034,30.27913985023321
Crape Myrtle,10.0,-97.69981761355456,30.279395756917435
Elm,7.0,-97.79333242076295,30.176253838140493
Elm,7.0,-97.79297769062568,30.176511815621723
Oak,8.0,-97.79301122614422,30.176691456387193
Oak,10.0,-97.79274424099442,30.175883855643303
Oak,12.0,-97.7933570357314,30.176057685574985
Oak,20.0,-97.79279293906254,30.175505224815122
Oak,9.0,-97.69581597572089,30.4140807713895
Oak,12.0,-97.69580367540027,30.414530321548597
Elm,8.0,-97.69568914164262,30.41448785768832
Elm,8.0,-97.79352388325017,30.17552184695715
Pistache,11.0,-97.79364758347998,30.175449521000516
Elm,7.5,-97.79296993130957,30.17656362022496
Oak,9.0,-97.79343794037582,30.176951850839863
Oak,9.0,-97.7932404024503,30.176893392128957
Oak,28.0,-97.79276918324257,30.17717923047669
Oak,11.5,-97.79275931413751,30.177199327003805
Oak,11.0,-97.79277266627506,30.177193145780496
Redbud,2.0,-97.75092136556569,30.330991742495627
Oak,14.0,-97.75089260850419,30.331049773180816
Pecan,23.0,-97.72607594684412,30.277999884543604
Pecan,20.0,-97.7264072522954,30.27586311001185
Chinese Tallow,15.0,-97.72590666468815,30.277053178326234
Crape Myrtle,14.0,-97.7258595127008,30.27553039424901
Crape Myrtle,6.0,-97.72308078791956,30.27806583799173
Oak,17.0,-97.75282119613306,30.330370047790883
Yaupon Holly,6.0,-97.75380991785043,30.332163834327734
Crape Myrtle,3.0,-97.75396100598371,30.331918049325832
Crape Myrtle,15.0,-97.75417486149158,30.33201184837717
"Magnolia, Southern",13.0,-97.75409716616447,30.332255533140586
Crape Myrtle,3.0,-97.75426463721853,30.332244902963687
Crape Myrtle,1.0,-97.75446111706151,30.33219761636185
Oak,8.0,-97.75455589697224,30.33222215792659
Pecan,12.0,-97.72472196932462,30.27812945814514
Pecan,30.5,-97.72474526850047,30.2784411062124
Oak,35.0,-97.75261748081701,30.33073892189763
Pecan,32.0,-97.72543842246202,30.276136473612084
Crape Myrtle,7.0,-97.7522253262015,30.331627228591163
Oak,10.0,-97.75218804913956,30.331439647173934
Oak,18.0,-97.75192788392573,30.331556414348075
Oak,12.0,-97.75159680945873,30.331561134988604
Oak,8.0,-97.7521768955033,30.33169655245461
Oak,10.0,-97.75211867907292,30.33155332463249
Crape Myrtle,1.0,-97.7498280273248,30.329847630293894
Pecan,7.0,-97.7243970053278,30.277415284690502
Crape Myrtle,13.0,-97.72456780090627,30.27740842099204
Oak,14.0,-97.72495846481462,30.27738232355503
Pecan,23.0,-97.72549639314849,30.278645013254007
Elm,20.0,-97.72753210605197,30.277138141213314
Crape Myrtle,20.0,-97.72769325156214,30.27801589287517
Oak,14.0,-97.72779806858787,30.276748296157542
Crape Myrtle,12.0,-97.7258045984903,30.278038534055042
Crape Myrtle,7.0,-97.72571442103242,30.27766163301754
Elm,13.0,-97.74737073260864,30.330586562055636
Ashe Juniper,6.0,-97.79124608066579,30.200399040888502
Ashe Juniper,4.0,-97.79161250300528,30.200050426320264
Ashe Juniper,11.0,-97.67124753288122,30.37974515701386
Ashe Juniper,7.0,-97.74344053509337,30.247509583154013
Ashe Juniper,10.0,-97.67151352123435,30.379651084951586
Ashe Juniper,16.0,-97.67154724000248,30.37914780117174
Ashe Juniper,11.0,-97.67151931044918,30.379951603467088
Ashe Juniper,12.0,-97.67138783687297,30.379960207131816
Ashe Juniper,9.0,-97.67109238900629,30.379187483904765
Ashe Juniper,8.0,-97.67107535973388,30.379213699575928
Ashe Juniper,15.0,-97.67159430646652,30.379233187269303
Ashe Juniper,7.0,-97.7444618537762,30.246977766889653
Ashe Juniper,8.0,-97.74383623501731,30.24657033955444
Ashe Juniper,15.0,-97.74487200156402,30.24670775449058
Ashe Juniper,8.0,-97.7448453534826,30.246499092340727
Ashe Juniper,23.0,-97.7447539831082,30.246655473096993
Ashe Juniper,18.0,-97.74365671242509,30.24774451476102
Oak,5.0,-97.79188448227944,30.200000598001864
Oak,3.0,-97.79064327440517,30.20012631632019
Oak,8.0,-97.7908235216136,30.19965984161247
Oak,6.0,-97.79072085380801,30.199747132440724
Chinaberry,2.0,-97.79064499090337,30.19964966796272
Oak,10.0,-97.79060502726496,30.19989651180509
Crape Myrtle,9.0,-97.75290533191631,30.26359772951122
Oak,9.0,-97.7541610918192,30.26390467633463
Cypress,16.0,-97.752188975418,30.26366003523255
Oak,16.0,-97.75106364920251,30.263139329387933
Oak,7.0,-97.79158317963501,30.199872477372054
Oak,4.0,-97.7906956543014,30.199746989361447
Oak,6.0,-97.79070026494131,30.199868974525266
Oak,9.0,-97.79175292752473,30.20002994632137
Oak,20.0,-97.79156269057421,30.200325072333477
Oak,14.0,-97.79096734287084,30.199628180616305
Pecan,22.0,-97.72589463553525,30.301077110669187
Elm,6.0,-97.72540776963734,30.299591181600103
Chinese Tallow,11.0,-97.72522600970457,30.297760943819306
Pecan,17.0,-97.72412719753287,30.300421251641385
Sugarberry,2.0,-97.72437255995139,30.29632796523349
Cedar,9.0,-97.72648473680609,30.29743290987677
Cedar,17.0,-97.72342759895399,30.300051001753143
Sugarberry,9.0,-97.72301839683364,30.2994266980226
Elm,17.0,-97.72718402740513,30.29749850763224
Pine,12.0,-97.7231660461206,30.29741638796654
Elm,18.0,-97.72626150106771,30.29963434847548
Elm,19.0,-97.72486422362778,30.29678589620728
Cedar,7.0,-97.72550830400745,30.299231225618954
Cedar,16.0,-97.72553914073941,30.299275940762573
Cedar,11.0,-97.7255337574201,30.299388348407103
"Sumac, Smooth",11.0,-97.723426663473,30.296804982720705
Pecan,38.0,-97.72709937275737,30.2982812705177
Chinaberry,18.0,-97.72526715563164,30.29957635716311
Mexican Plum,5.0,-97.70984907800383,30.26137039201687
Elm,19.0,-97.71061374741186,30.262436685145676
Elm,19.0,-97.71011403377811,30.26219525919745
Pecan,12.0,-97.70982997816269,30.261309548176754
Pecan,9.0,-97.70981673179492,30.26184017918039
Oak,9.0,-97.78770020820257,30.20527845062937
Oak,6.0,-97.78829795505783,30.20489195085329
Oak,12.5,-97.7882909009444,30.206022151024925
Pecan,2.0,-97.7888778207022,30.20522743294715
Sugarberry,11.0,-97.75509587045532,30.20124669501352
Sugarberry,9.0,-97.75547248920655,30.200842637553787
Sugarberry,7.0,-97.75454443023794,30.199964117445457
Sugarberry,8.0,-97.7100312864774,30.26258433634512
Chinaberry,3.0,-97.70964027510935,30.26130896436878
Chinaberry,4.0,-97.7096322412356,30.26131427258643
Oak,2.0,-97.75491474269661,30.201733622555324
Crape Myrtle,2.0,-97.75467117851107,30.2006758127398
Pecan,3.0,-97.73564366478556,30.27286085762298
Sugarberry,6.0,-97.73528974557233,30.274434196544476
Elm,10.0,-97.73528356013402,30.275558825565263
Crape Myrtle,8.0,-97.73594593246929,30.275007606766135
Texas Mountain Laurel,8.0,-97.73674729871573,30.27351311026269
Elm,3.0,-97.73527958334296,30.274402058388816
Elm,24.0,-97.73605628208227,30.273289914740708
Chinaberry,7.0,-97.73543198942578,30.273048347515104
Elm,15.0,-97.73652443906897,30.274374026557535
Elm,11.0,-97.73627499579389,30.2749938725889
Chinaberry,6.0,-97.73529093455504,30.274819763874476
Texas Mountain Laurel,2.0,-97.73641234859036,30.27284001632086
Elm,11.0,-97.73649128723791,30.27369139740933
Pecan,11.0,-97.73531586862141,30.27457972459501
Pecan,12.0,-97.73660927523458,30.273938157330857
Sugarberry,8.0,-97.73616272782766,30.273463913536144
Redbud,1.0,-97.73612697654795,30.274864600507918
Pecan,9.0,-97.71070486218701,30.262426447967083
Sugarberry,16.0,-97.71058973793606,30.262381598964197
Yaupon Holly,5.0,-97.71156880810622,30.261922551410148
Crape Myrtle,2.0,-97.75466038666804,30.200432438890346
Oak,8.0,-97.75528029860017,30.200683397001104
Crape Myrtle,2.0,-97.75473701483514,30.200132162130995
Oak,2.0,-97.75492153351053,30.201778149634514
Oak,2.0,-97.75517080503752,30.201109505147997
Sugarberry,16.0,-97.70899315550903,30.262232620028115
Oak,1.0,-97.70897029239073,30.261855697840968
Elm,3.0,-97.74832666138386,30.2955230421091
Elm,4.0,-97.74705194144245,30.299146359910058
Elm,14.0,-97.75022066107742,30.29187621373377
Elm,12.0,-97.75014979036578,30.29186822079733
Elm,11.0,-97.75021714928135,30.29183861999569
Mulberry,1.0,-97.75042615938389,30.291814229975092
Chinaberry,5.0,-97.76880649693437,30.213719837264165
Sugarberry,3.0,-97.76883316484722,30.213725624688152
Sugarberry,5.0,-97.76888958343355,30.213754724996996
Acacia,2.0,-97.76784763881089,30.213361105602456
Sugarberry,6.0,-97.76883677023764,30.21387968626248
Sugarberry,6.0,-97.768800511247,30.213781874577087
Sugarberry,6.0,-97.76836226020832,30.214471457883896
Chinaberry,4.0,-97.76853866459798,30.21414525516039
Sugarberry,6.0,-97.76888308616226,30.21376449618345
Sugarberry,17.0,-97.76797904990032,30.214300990278673
Sugarberry,4.0,-97.76886850267266,30.213852186084846
Cedar,10.0,-97.74526300239762,30.243154074349007
Pecan,7.0,-97.74556925306875,30.242625788765537
Pecan,36.0,-97.74607445397915,30.242158149976166
Sugarberry,15.0,-97.74650123518767,30.24218627683247
Mesquite,16.0,-97.74572879469015,30.24338035867785
Cypress,12.0,-97.75223158834439,30.26367076707008
Pecan,4.0,-97.75075733364672,30.261392823431482
Pecan,4.0,-97.75096381141522,30.261547306827485
Pecan,4.0,-97.7508444417397,30.26146259305907
Pecan,5.0,-97.75547520568058,30.263930058615124
Oak,16.0,-97.74924567699193,30.26129490781046
Oak,16.0,-97.74928137775657,30.261185064173546
Oak,18.0,-97.752408421527,30.263768913335806
Cypress,25.0,-97.75451116053206,30.26413026372
Ash,19.0,-97.75140842435064,30.26342862677543
Elm,1.0,-97.63636257326246,30.301272053302828
Oak,1.0,-97.63593866524049,30.30137701757616
Elm,13.0,-97.76210230539084,30.35738161523714
Texas Mountain Laurel,2.0,-97.74537283548563,30.24415606708717
Elm,13.0,-97.74501646509903,30.243656117579793
Cedar,13.0,-97.74522526542783,30.243194593937567
Cedar,5.0,-97.74509214084327,30.24361716136416
Cedar,10.0,-97.74529733186282,30.24261303418477
Box Elder,12.0,-97.74482886230861,30.24443408203989
Elm,4.0,-97.74622537847377,30.242701945539693
Yaupon Holly,6.0,-97.74631896826526,30.242544110844236
Pecan,53.0,-97.74461991311696,30.24443433709688
Pecan,11.0,-97.74525500105437,30.243697268864402
Sugarberry,7.0,-97.76834497966709,30.214722710112035
Ash,8.0,-97.7680294647908,30.214335554334454
Sugarberry,10.0,-97.76865637755587,30.21421661852928
Sugarberry,9.0,-97.76848493592873,30.214479965052785
Chinaberry,16.0,-97.7686526640526,30.21429446058522
Sugarberry,12.0,-97.76869619160438,30.213735642431935
Sycamore,26.0,-97.76806931844168,30.21415370427072
Oak,11.0,-97.78263507966962,30.2557800804043
Oak,9.0,-97.78320675656823,30.256542049243386
Ash,18.0,-97.74295244156403,30.314139938063654
Oak,7.0,-97.78318374815102,30.25647156842735
Oak,7.0,-97.7828111995661,30.256065328428786
Pecan,7.0,-97.71073558022935,30.26575121608697
Crape Myrtle,4.0,-97.70893257611617,30.276719954270412
Oak,9.0,-97.78252541278589,30.255808397640784
Oak,2.0,-97.72830104089421,30.251129035478503
Elm,2.0,-97.72888404449209,30.250868302249902
Oak,18.0,-97.72998425836694,30.249482653086755
Oak,27.0,-97.73334508954699,30.251431080188524
Oak,21.0,-97.72843508078557,30.249577677617527
Oak,18.0,-97.72875284316129,30.249683866322062
Elm,4.5,-97.72945118841633,30.250384988965774
Crape Myrtle,6.0,-97.75286528513331,30.263532483332302
Sugarberry,6.0,-97.79103172162287,30.199864857135964
Oak,4.0,-97.79101853458724,30.19991599818995
Oak,8.0,-97.79103949494525,30.199954506108472
Oak,12.0,-97.79143849537965,30.199798509936024
Oak,20.0,-97.79142355049467,30.199821398551258
Oak,6.0,-97.79046154556089,30.19981780915897
Oak,4.0,-97.79036373180836,30.1999227707434
Oak,1.0,-97.67891931799656,30.317820075423256
"Sumac, Prairie",12.0,-97.68043795063203,30.31697798889169
Crape Myrtle,3.0,-97.70921381400403,30.277447216958173
Oak,22.0,-97.7904632242144,30.2000487300517
Oak,12.0,-97.79069811011908,30.20016379159043
Oak,3.0,-97.79183903254868,30.19997596558894
Oak,7.0,-97.79180118381227,30.19995401505957
Oak,8.0,-97.79153809148244,30.200203433946502
Oak,3.0,-97.79085396711865,30.19997197288518
"Sweetwood, Arroyo",1.0,-97.70842957334233,30.29513555559214
Oak,1.0,-97.70970968224385,30.29694260101809
Mexican Plum,1.0,-97.70967970812744,30.29694226266324
Oak,1.0,-97.7098080124102,30.29691765971842
Maple,1.0,-97.71268747963738,30.26649599481072
Oak,1.0,-97.71398180078016,30.268815678734295
Oak,1.0,-97.7126969088522,30.268942005400547
Oak,1.0,-97.7131107336012,30.26901731434565
"Sumac, Evergreen",1.0,-97.70887332397608,30.29623477838911
Willow,3.0,-97.70907308487469,30.29734256280589
Redbud,1.0,-97.7082714582532,30.29478447870681
Willow,2.5,-97.70976245469029,30.297610095936623
Yaupon Holly,3.0,-97.70967620975429,30.296883250501978
"Leadtree, Littleleaf",1.0,-97.70875785730942,30.29612413204909
"Sweetwood, Arroyo",1.0,-97.70852866424718,30.2955872148224
"Myrtle, Wax",3.0,-97.70839970647128,30.29531424072741
